[2024-08-13 01:53:06,887] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,893] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,928] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,928] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,936] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,936] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,941] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,942] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.[93m [WARNING] [0m async_io: please install the libaio-dev package with apt

[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[2024-08-13 01:53:08,979] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:08,991] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:08,992] [INFO] [comm.py:668:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
[2024-08-13 01:53:09,070] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:09,112] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:09,181] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:09,186] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:09,223] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:09,317] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:15,023] [INFO] [partition_parameters.py:345:__exit__] finished initializing model - num_params = 791, num_elems = 8.11B
{'Total': 8099175152, 'Trainable': 8099175152}
llm_type=qwen2
Loading data...
ninja: no work to do.
Time to load fused_adam op: 0.09790968894958496 seconds
Time to load fused_adam op: 0.10177755355834961 seconds
Time to load fused_adam op: 0.10174393653869629 seconds
Time to load fused_adam op: 0.10179495811462402 seconds
Time to load fused_adam op: 0.1017751693725586 seconds
Time to load fused_adam op: 0.10180139541625977 seconds
Time to load fused_adam op: 0.10200619697570801 seconds
Time to load fused_adam op: 0.10180521011352539 seconds
Parameter Offload: Total persistent parameters: 768752 in 422 params
{'loss': 0.3478, 'grad_norm': 3.7862390496373246, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.1024, 'grad_norm': 1.3429681207233906, 'learning_rate': 1e-06, 'epoch': 0.25}
{'loss': 0.09, 'grad_norm': 1.3783932729393242, 'learning_rate': 1e-06, 'epoch': 0.25}
{'loss': 0.1434, 'grad_norm': 1.6218536535568242, 'learning_rate': 1e-06, 'epoch': 0.25}
{'loss': 0.1381, 'grad_norm': 1.8235910658585677, 'learning_rate': 1e-06, 'epoch': 0.26}
{'loss': 0.1055, 'grad_norm': 1.7267064443540379, 'learning_rate': 1e-06, 'epoch': 0.26}
{'loss': 0.1128, 'grad_norm': 1.481132752727171, 'learning_rate': 1e-06, 'epoch': 0.26}
{'loss': 0.0807, 'grad_norm': 1.1895000946582237, 'learning_rate': 1e-06, 'epoch': 0.26}
{'loss': 0.1212, 'grad_norm': 1.7024437388912739, 'learning_rate': 1e-06, 'epoch': 0.26}
{'loss': 0.1228, 'grad_norm': 1.4649141339843106, 'learning_rate': 1e-06, 'epoch': 0.27}
{'loss': 0.1029, 'grad_norm': 1.7294248319773393, 'learning_rate': 1e-06, 'epoch': 0.27}
{'loss': 0.1485, 'grad_norm': 1.6273382543111135, 'learning_rate': 1e-06, 'epoch': 0.27}
{'loss': 0.1261, 'grad_norm': 1.5860111266890364, 'learning_rate': 1e-06, 'epoch': 0.27}
{'loss': 0.1088, 'grad_norm': 1.610126820630688, 'learning_rate': 1e-06, 'epoch': 0.27}
{'loss': 0.1266, 'grad_norm': 1.7187313596817115, 'learning_rate': 1e-06, 'epoch': 0.28}
{'loss': 0.101, 'grad_norm': 1.1245353872415644, 'learning_rate': 1e-06, 'epoch': 0.28}
{'loss': 0.0811, 'grad_norm': 0.9790572097184422, 'learning_rate': 1e-06, 'epoch': 0.28}
{'loss': 0.076, 'grad_norm': 1.3359100079420065, 'learning_rate': 1e-06, 'epoch': 0.28}
{'loss': 0.1017, 'grad_norm': 1.6132937015393496, 'learning_rate': 1e-06, 'epoch': 0.28}
{'loss': 0.1073, 'grad_norm': 2.084872148956008, 'learning_rate': 1e-06, 'epoch': 0.29}
{'loss': 0.0742, 'grad_norm': 1.263736342673073, 'learning_rate': 1e-06, 'epoch': 0.29}
{'loss': 0.1701, 'grad_norm': 1.785709783333847, 'learning_rate': 1e-06, 'epoch': 0.29}
{'loss': 0.0882, 'grad_norm': 1.2855199492681952, 'learning_rate': 1e-06, 'epoch': 0.29}
{'loss': 0.1191, 'grad_norm': 1.3640064860515784, 'learning_rate': 1e-06, 'epoch': 0.29}
{'loss': 0.0828, 'grad_norm': 1.3678916014030627, 'learning_rate': 1e-06, 'epoch': 0.3}
{'loss': 0.1176, 'grad_norm': 1.6377441842723846, 'learning_rate': 1e-06, 'epoch': 0.3}
{'loss': 0.1071, 'grad_norm': 1.3849132923968752, 'learning_rate': 1e-06, 'epoch': 0.3}
{'loss': 0.1018, 'grad_norm': 1.1000100651162323, 'learning_rate': 1e-06, 'epoch': 0.3}
{'loss': 0.0963, 'grad_norm': 1.2392730591552208, 'learning_rate': 1e-06, 'epoch': 0.3}
{'loss': 0.0868, 'grad_norm': 0.9941618735291926, 'learning_rate': 1e-06, 'epoch': 0.31}
{'loss': 0.119, 'grad_norm': 1.4975309501834304, 'learning_rate': 1e-06, 'epoch': 0.31}
{'loss': 0.076, 'grad_norm': 1.3249419222280834, 'learning_rate': 1e-06, 'epoch': 0.31}
{'loss': 0.0981, 'grad_norm': 1.3289833669415274, 'learning_rate': 1e-06, 'epoch': 0.31}
{'loss': 0.1131, 'grad_norm': 4.075098837356542, 'learning_rate': 1e-06, 'epoch': 0.31}
{'loss': 0.0748, 'grad_norm': 1.3283199778084616, 'learning_rate': 1e-06, 'epoch': 0.32}
{'loss': 0.1028, 'grad_norm': 1.3709287131728973, 'learning_rate': 1e-06, 'epoch': 0.32}
{'loss': 0.0741, 'grad_norm': 1.1848057590558028, 'learning_rate': 1e-06, 'epoch': 0.32}
{'loss': 0.0891, 'grad_norm': 1.2277671583008165, 'learning_rate': 1e-06, 'epoch': 0.32}
{'loss': 0.1094, 'grad_norm': 1.1559705468129953, 'learning_rate': 1e-06, 'epoch': 0.32}
{'loss': 0.0827, 'grad_norm': 1.0183884557704606, 'learning_rate': 1e-06, 'epoch': 0.33}
{'loss': 0.1342, 'grad_norm': 1.481478763524497, 'learning_rate': 1e-06, 'epoch': 0.33}
{'loss': 0.0756, 'grad_norm': 1.412920782404693, 'learning_rate': 1e-06, 'epoch': 0.33}
{'loss': 0.0917, 'grad_norm': 1.7255819488225652, 'learning_rate': 1e-06, 'epoch': 0.33}
{'loss': 0.1014, 'grad_norm': 1.2576676304411396, 'learning_rate': 1e-06, 'epoch': 0.33}
{'loss': 0.1043, 'grad_norm': 1.2735124759001184, 'learning_rate': 1e-06, 'epoch': 0.34}
{'loss': 0.0972, 'grad_norm': 1.488644710670806, 'learning_rate': 1e-06, 'epoch': 0.34}
{'loss': 0.1067, 'grad_norm': 1.6068278698790448, 'learning_rate': 1e-06, 'epoch': 0.34}
{'loss': 0.0669, 'grad_norm': 0.9873269829587547, 'learning_rate': 1e-06, 'epoch': 0.34}
{'loss': 0.1072, 'grad_norm': 1.2991837513031184, 'learning_rate': 1e-06, 'epoch': 0.34}
{'loss': 0.0977, 'grad_norm': 1.4183397474892179, 'learning_rate': 1e-06, 'epoch': 0.35}
{'loss': 0.1173, 'grad_norm': 1.1937294529668028, 'learning_rate': 1e-06, 'epoch': 0.35}
{'loss': 0.0586, 'grad_norm': 1.047536251669596, 'learning_rate': 1e-06, 'epoch': 0.35}
{'loss': 0.0787, 'grad_norm': 1.2635634637495157, 'learning_rate': 1e-06, 'epoch': 0.35}
{'loss': 0.1119, 'grad_norm': 1.3996483832829634, 'learning_rate': 1e-06, 'epoch': 0.35}
{'loss': 0.1078, 'grad_norm': 1.6875285569726395, 'learning_rate': 1e-06, 'epoch': 0.36}
{'loss': 0.1016, 'grad_norm': 1.1708663024378076, 'learning_rate': 1e-06, 'epoch': 0.36}
{'loss': 0.0996, 'grad_norm': 1.6362080961529604, 'learning_rate': 1e-06, 'epoch': 0.36}
{'loss': 0.0887, 'grad_norm': 1.0690061661390546, 'learning_rate': 1e-06, 'epoch': 0.36}
{'loss': 0.0979, 'grad_norm': 1.8220662870644333, 'learning_rate': 1e-06, 'epoch': 0.36}
{'loss': 0.0963, 'grad_norm': 1.365945995657049, 'learning_rate': 1e-06, 'epoch': 0.37}
{'loss': 0.0948, 'grad_norm': 1.463175688477295, 'learning_rate': 1e-06, 'epoch': 0.37}
{'loss': 0.1159, 'grad_norm': 1.6695895777082652, 'learning_rate': 1e-06, 'epoch': 0.37}
{'loss': 0.0832, 'grad_norm': 1.139144638991792, 'learning_rate': 1e-06, 'epoch': 0.37}
{'loss': 0.0917, 'grad_norm': 1.3687759428314548, 'learning_rate': 1e-06, 'epoch': 0.37}
{'loss': 0.0755, 'grad_norm': 1.402751060784842, 'learning_rate': 1e-06, 'epoch': 0.38}
{'loss': 0.1, 'grad_norm': 1.2182192063565507, 'learning_rate': 1e-06, 'epoch': 0.38}
{'loss': 0.0811, 'grad_norm': 1.2168721456047285, 'learning_rate': 1e-06, 'epoch': 0.38}
{'loss': 0.1279, 'grad_norm': 1.646814451587036, 'learning_rate': 1e-06, 'epoch': 0.38}
{'loss': 0.1064, 'grad_norm': 2.150574043047131, 'learning_rate': 1e-06, 'epoch': 0.38}
{'loss': 0.0812, 'grad_norm': 1.18775623923181, 'learning_rate': 1e-06, 'epoch': 0.39}
{'loss': 0.0876, 'grad_norm': 1.149973697531713, 'learning_rate': 1e-06, 'epoch': 0.39}
{'loss': 0.0823, 'grad_norm': 1.1153558810683, 'learning_rate': 1e-06, 'epoch': 0.39}
{'loss': 0.1198, 'grad_norm': 1.4098926666165958, 'learning_rate': 1e-06, 'epoch': 0.39}
{'loss': 0.102, 'grad_norm': 1.3048969315945322, 'learning_rate': 1e-06, 'epoch': 0.39}
{'loss': 0.0648, 'grad_norm': 1.3045318759149807, 'learning_rate': 1e-06, 'epoch': 0.4}
{'loss': 0.0814, 'grad_norm': 1.3775353118009468, 'learning_rate': 1e-06, 'epoch': 0.4}
{'loss': 0.0752, 'grad_norm': 1.9371547348177587, 'learning_rate': 1e-06, 'epoch': 0.4}
{'loss': 0.0911, 'grad_norm': 1.1848521372028857, 'learning_rate': 1e-06, 'epoch': 0.4}
{'loss': 0.0867, 'grad_norm': 1.23939205497877, 'learning_rate': 1e-06, 'epoch': 0.4}
{'loss': 0.1047, 'grad_norm': 1.18466195230444, 'learning_rate': 1e-06, 'epoch': 0.41}
{'loss': 0.0856, 'grad_norm': 1.0911118350380578, 'learning_rate': 1e-06, 'epoch': 0.41}
{'loss': 0.1097, 'grad_norm': 1.8075879407006321, 'learning_rate': 1e-06, 'epoch': 0.41}
{'loss': 0.1024, 'grad_norm': 1.258322768792363, 'learning_rate': 1e-06, 'epoch': 0.41}
{'loss': 0.121, 'grad_norm': 1.3057057965479417, 'learning_rate': 1e-06, 'epoch': 0.41}
{'loss': 0.0902, 'grad_norm': 1.0305309456587464, 'learning_rate': 1e-06, 'epoch': 0.42}
{'loss': 0.1007, 'grad_norm': 1.334256719246401, 'learning_rate': 1e-06, 'epoch': 0.42}
{'loss': 0.1128, 'grad_norm': 1.1817760239617807, 'learning_rate': 1e-06, 'epoch': 0.42}
{'loss': 0.0931, 'grad_norm': 1.0678473425087927, 'learning_rate': 1e-06, 'epoch': 0.42}
{'loss': 0.1082, 'grad_norm': 1.3145081357752058, 'learning_rate': 1e-06, 'epoch': 0.42}
{'loss': 0.0778, 'grad_norm': 1.0508728459157066, 'learning_rate': 1e-06, 'epoch': 0.43}
{'loss': 0.0746, 'grad_norm': 1.375992502261622, 'learning_rate': 1e-06, 'epoch': 0.43}
{'loss': 0.0743, 'grad_norm': 1.8757563690174706, 'learning_rate': 1e-06, 'epoch': 0.43}
{'loss': 0.0853, 'grad_norm': 1.236817625707415, 'learning_rate': 1e-06, 'epoch': 0.43}
{'loss': 0.0881, 'grad_norm': 1.1335833317847186, 'learning_rate': 1e-06, 'epoch': 0.43}
{'loss': 0.1129, 'grad_norm': 1.2398264725580153, 'learning_rate': 1e-06, 'epoch': 0.44}
{'loss': 0.0693, 'grad_norm': 1.0938650430539716, 'learning_rate': 1e-06, 'epoch': 0.44}
{'loss': 0.0867, 'grad_norm': 1.2346235048877194, 'learning_rate': 1e-06, 'epoch': 0.44}
{'loss': 0.0916, 'grad_norm': 1.1859627083195963, 'learning_rate': 1e-06, 'epoch': 0.44}
{'loss': 0.0977, 'grad_norm': 1.4807422008093376, 'learning_rate': 1e-06, 'epoch': 0.44}
{'loss': 0.0936, 'grad_norm': 1.3291418905657293, 'learning_rate': 1e-06, 'epoch': 0.45}
{'loss': 0.1144, 'grad_norm': 1.7415117878803272, 'learning_rate': 1e-06, 'epoch': 0.45}
{'loss': 0.1094, 'grad_norm': 1.2053982167598964, 'learning_rate': 1e-06, 'epoch': 0.45}
{'loss': 0.101, 'grad_norm': 1.2560057897884986, 'learning_rate': 1e-06, 'epoch': 0.45}
{'loss': 0.0894, 'grad_norm': 1.0398666592679284, 'learning_rate': 1e-06, 'epoch': 0.45}
{'loss': 0.0745, 'grad_norm': 0.9712289824662232, 'learning_rate': 1e-06, 'epoch': 0.46}
{'loss': 0.0763, 'grad_norm': 1.2873369288910197, 'learning_rate': 1e-06, 'epoch': 0.46}
{'loss': 0.0813, 'grad_norm': 1.0881878174062454, 'learning_rate': 1e-06, 'epoch': 0.46}
{'loss': 0.0828, 'grad_norm': 1.1206223754617062, 'learning_rate': 1e-06, 'epoch': 0.46}
{'loss': 0.1029, 'grad_norm': 1.3653248280944286, 'learning_rate': 1e-06, 'epoch': 0.46}
{'loss': 0.1062, 'grad_norm': 1.1880270204182786, 'learning_rate': 1e-06, 'epoch': 0.47}
{'loss': 0.0586, 'grad_norm': 1.3795149513840004, 'learning_rate': 1e-06, 'epoch': 0.47}
{'loss': 0.078, 'grad_norm': 1.1998454468690318, 'learning_rate': 1e-06, 'epoch': 0.47}
{'loss': 0.0945, 'grad_norm': 0.9755058122472132, 'learning_rate': 1e-06, 'epoch': 0.47}
{'loss': 0.1258, 'grad_norm': 1.449648350363843, 'learning_rate': 1e-06, 'epoch': 0.47}
{'loss': 0.0825, 'grad_norm': 1.4563642081032138, 'learning_rate': 1e-06, 'epoch': 0.48}
{'loss': 0.0941, 'grad_norm': 1.3059861129721981, 'learning_rate': 1e-06, 'epoch': 0.48}
{'loss': 0.0884, 'grad_norm': 1.2417611169949239, 'learning_rate': 1e-06, 'epoch': 0.48}
{'loss': 0.0509, 'grad_norm': 0.8579363396787083, 'learning_rate': 1e-06, 'epoch': 0.48}
{'loss': 0.0919, 'grad_norm': 1.3386198452917513, 'learning_rate': 1e-06, 'epoch': 0.48}
{'loss': 0.1096, 'grad_norm': 1.3079654043025284, 'learning_rate': 1e-06, 'epoch': 0.49}
{'loss': 0.0787, 'grad_norm': 1.04564367339706, 'learning_rate': 1e-06, 'epoch': 0.49}
{'loss': 0.1087, 'grad_norm': 1.4835911292772275, 'learning_rate': 1e-06, 'epoch': 0.49}
{'loss': 0.0741, 'grad_norm': 1.0277122734289161, 'learning_rate': 1e-06, 'epoch': 0.49}
{'loss': 0.0922, 'grad_norm': 1.1217573837117125, 'learning_rate': 1e-06, 'epoch': 0.49}
{'loss': 0.0844, 'grad_norm': 1.2653020774684214, 'learning_rate': 1e-06, 'epoch': 0.5}
{'loss': 0.0694, 'grad_norm': 1.1411770432528108, 'learning_rate': 1e-06, 'epoch': 0.5}
{'loss': 0.0944, 'grad_norm': 1.118129199311117, 'learning_rate': 1e-06, 'epoch': 0.5}
{'loss': 0.107, 'grad_norm': 1.0978493994326237, 'learning_rate': 1e-06, 'epoch': 0.5}
{'loss': 0.0654, 'grad_norm': 1.2030990823609433, 'learning_rate': 1e-06, 'epoch': 0.5}
{'loss': 0.1266, 'grad_norm': 1.7644523057627626, 'learning_rate': 1e-06, 'epoch': 0.5}
{'loss': 0.0648, 'grad_norm': 1.3224036764900633, 'learning_rate': 1e-06, 'epoch': 0.51}
{'loss': 0.0957, 'grad_norm': 1.1839234377355872, 'learning_rate': 1e-06, 'epoch': 0.51}
{'loss': 0.1022, 'grad_norm': 1.5618881359437917, 'learning_rate': 1e-06, 'epoch': 0.51}
{'loss': 0.0668, 'grad_norm': 1.2924160716815725, 'learning_rate': 1e-06, 'epoch': 0.51}
{'loss': 0.0854, 'grad_norm': 1.2402712657069699, 'learning_rate': 1e-06, 'epoch': 0.51}
{'loss': 0.0886, 'grad_norm': 1.145913327231739, 'learning_rate': 1e-06, 'epoch': 0.52}
{'loss': 0.1146, 'grad_norm': 2.544038740904378, 'learning_rate': 1e-06, 'epoch': 0.52}
{'loss': 0.0979, 'grad_norm': 1.2243992934832713, 'learning_rate': 1e-06, 'epoch': 0.52}
{'loss': 0.0514, 'grad_norm': 1.7230939318726977, 'learning_rate': 1e-06, 'epoch': 0.52}
{'loss': 0.1301, 'grad_norm': 1.7864824824840937, 'learning_rate': 1e-06, 'epoch': 0.52}
{'loss': 0.0831, 'grad_norm': 1.0245785876155005, 'learning_rate': 1e-06, 'epoch': 0.53}
{'loss': 0.1167, 'grad_norm': 1.349865443686604, 'learning_rate': 1e-06, 'epoch': 0.53}
{'loss': 0.1059, 'grad_norm': 1.2971063205204592, 'learning_rate': 1e-06, 'epoch': 0.53}
{'loss': 0.0976, 'grad_norm': 1.1769383110065448, 'learning_rate': 1e-06, 'epoch': 0.53}
{'loss': 0.1099, 'grad_norm': 1.17645712381123, 'learning_rate': 1e-06, 'epoch': 0.53}
{'loss': 0.0856, 'grad_norm': 1.3953424660846008, 'learning_rate': 1e-06, 'epoch': 0.54}
{'loss': 0.0837, 'grad_norm': 1.1276888019029603, 'learning_rate': 1e-06, 'epoch': 0.54}
{'loss': 0.0556, 'grad_norm': 1.1398466237600668, 'learning_rate': 1e-06, 'epoch': 0.54}
{'loss': 0.0973, 'grad_norm': 1.5800666258982952, 'learning_rate': 1e-06, 'epoch': 0.54}
{'loss': 0.0687, 'grad_norm': 0.9655780704122195, 'learning_rate': 1e-06, 'epoch': 0.54}
{'loss': 0.0925, 'grad_norm': 1.4416518488410184, 'learning_rate': 1e-06, 'epoch': 0.55}
{'loss': 0.0746, 'grad_norm': 1.1467883519956732, 'learning_rate': 1e-06, 'epoch': 0.55}
{'loss': 0.1034, 'grad_norm': 1.5039136870893957, 'learning_rate': 1e-06, 'epoch': 0.55}
{'loss': 0.1129, 'grad_norm': 1.3243714374980093, 'learning_rate': 1e-06, 'epoch': 0.55}
{'loss': 0.0914, 'grad_norm': 1.4296590775197893, 'learning_rate': 1e-06, 'epoch': 0.55}
{'loss': 0.0772, 'grad_norm': 0.9900414904826432, 'learning_rate': 1e-06, 'epoch': 0.56}
{'loss': 0.0563, 'grad_norm': 0.9070746211860582, 'learning_rate': 1e-06, 'epoch': 0.56}
{'loss': 0.0744, 'grad_norm': 1.0812128112101806, 'learning_rate': 1e-06, 'epoch': 0.56}
{'loss': 0.1355, 'grad_norm': 1.3325941853564234, 'learning_rate': 1e-06, 'epoch': 0.56}
{'loss': 0.1046, 'grad_norm': 0.9795872436406164, 'learning_rate': 1e-06, 'epoch': 0.56}
{'loss': 0.0826, 'grad_norm': 1.002657935899471, 'learning_rate': 1e-06, 'epoch': 0.57}
{'loss': 0.0792, 'grad_norm': 1.1294146650671708, 'learning_rate': 1e-06, 'epoch': 0.57}
{'loss': 0.0813, 'grad_norm': 1.2290645106419862, 'learning_rate': 1e-06, 'epoch': 0.57}
{'loss': 0.0857, 'grad_norm': 1.2203215587509728, 'learning_rate': 1e-06, 'epoch': 0.57}
{'loss': 0.0802, 'grad_norm': 1.023267938399849, 'learning_rate': 1e-06, 'epoch': 0.57}
{'loss': 0.0765, 'grad_norm': 1.0909245404883687, 'learning_rate': 1e-06, 'epoch': 0.58}
{'loss': 0.0793, 'grad_norm': 1.4248372938104152, 'learning_rate': 1e-06, 'epoch': 0.58}
{'loss': 0.0832, 'grad_norm': 2.494258385313462, 'learning_rate': 1e-06, 'epoch': 0.58}
{'loss': 0.104, 'grad_norm': 1.2201188588119736, 'learning_rate': 1e-06, 'epoch': 0.58}
{'loss': 0.0861, 'grad_norm': 1.177884028398831, 'learning_rate': 1e-06, 'epoch': 0.58}
{'loss': 0.0927, 'grad_norm': 1.367736330807031, 'learning_rate': 1e-06, 'epoch': 0.59}
{'loss': 0.0714, 'grad_norm': 0.9863983490811766, 'learning_rate': 1e-06, 'epoch': 0.59}
{'loss': 0.0693, 'grad_norm': 1.2644558653204845, 'learning_rate': 1e-06, 'epoch': 0.59}
{'loss': 0.1037, 'grad_norm': 1.321963765071561, 'learning_rate': 1e-06, 'epoch': 0.59}
{'loss': 0.0759, 'grad_norm': 1.3356129838950128, 'learning_rate': 1e-06, 'epoch': 0.59}
{'loss': 0.0926, 'grad_norm': 1.1664019507675516, 'learning_rate': 1e-06, 'epoch': 0.6}
{'loss': 0.0586, 'grad_norm': 1.7660080376320324, 'learning_rate': 1e-06, 'epoch': 0.6}
{'loss': 0.0818, 'grad_norm': 1.263498952189991, 'learning_rate': 1e-06, 'epoch': 0.6}
{'loss': 0.1191, 'grad_norm': 1.338547640261174, 'learning_rate': 1e-06, 'epoch': 0.6}
{'loss': 0.1474, 'grad_norm': 1.6435176581984727, 'learning_rate': 1e-06, 'epoch': 0.6}
{'loss': 0.0927, 'grad_norm': 1.144813964243662, 'learning_rate': 1e-06, 'epoch': 0.61}
{'loss': 0.0748, 'grad_norm': 1.0421044733617415, 'learning_rate': 1e-06, 'epoch': 0.61}
{'loss': 0.0693, 'grad_norm': 1.1163438081409516, 'learning_rate': 1e-06, 'epoch': 0.61}
{'loss': 0.0763, 'grad_norm': 1.3436167843416214, 'learning_rate': 1e-06, 'epoch': 0.61}
{'loss': 0.1046, 'grad_norm': 1.39864369002346, 'learning_rate': 1e-06, 'epoch': 0.61}
{'loss': 0.0842, 'grad_norm': 1.2178844542693255, 'learning_rate': 1e-06, 'epoch': 0.62}
{'loss': 0.0742, 'grad_norm': 1.5208691810735673, 'learning_rate': 1e-06, 'epoch': 0.62}
{'loss': 0.086, 'grad_norm': 1.103068741262009, 'learning_rate': 1e-06, 'epoch': 0.62}
{'loss': 0.0917, 'grad_norm': 1.328266826578353, 'learning_rate': 1e-06, 'epoch': 0.62}
{'loss': 0.0899, 'grad_norm': 1.4498962853342114, 'learning_rate': 1e-06, 'epoch': 0.62}
{'loss': 0.056, 'grad_norm': 0.9130672361199312, 'learning_rate': 1e-06, 'epoch': 0.63}
{'loss': 0.104, 'grad_norm': 1.2913412296695368, 'learning_rate': 1e-06, 'epoch': 0.63}
{'loss': 0.0568, 'grad_norm': 1.1763814783925224, 'learning_rate': 1e-06, 'epoch': 0.63}
{'loss': 0.067, 'grad_norm': 1.1240878616576577, 'learning_rate': 1e-06, 'epoch': 0.63}
{'loss': 0.0857, 'grad_norm': 1.4209772440263442, 'learning_rate': 1e-06, 'epoch': 0.63}
{'loss': 0.077, 'grad_norm': 0.9968194225158149, 'learning_rate': 1e-06, 'epoch': 0.64}
